Name,App.,Minutes,Shots,Shots on Target,Shots in Box,Shots Outside Box,Headed Attempts,Big Chance,Big Chance Created,Goals,Goals inside Box,Goals outside Box,Headed Goal,Goal Involvement,Key Pass,Big Chance Created.1,Assists,Crosses (Tot.),Crosses (Succ.),Crosses Succ. %,Exp. Goals (xG),Non Penalty xG (NPxG),Exp. Assists (xA),Exp. Att. Points (xATT),Exp. Points (xPts),Exp. Involvement (xGI),Cost (£M),Points_x,Bonus Points,Baseline BPS,BPS,Threat,Creativity,Influence,Total Passes,Accurate Passes,Pass Completion (%),Opp. Half Passes,Opp. Half Accurate,Opp. Half Pass %,Final 3rd Passes,Final 3rd Accurate,Final 3rd Pass %,Throughballs (Tot.),Throughballs (Succ.),Touches (All),Touches (Box),Entries (Box),Fouls Won (Final 3rd),Penalty Box Entries,Fouls Won (Box),Fouls Made,Corners Taken,Set Piece Into Box,Freekicks (Indirect),Freekicks Taken,Freekicks (Accurate),Freekicks (Direct),Freekick Scored,Penalties Taken,Penalties Scored,Penalties Missed,Clean Sheets,Goals Conceded,Exp. Clean Sheets,Expected Goals Conceded,Shots Conceded,Shots In Box Conceded,Shots on Target Conceded,Headed Shots Conceded,Shots Conc. Set Pieces,Big Chances Conceded,Tackles (Tot.),Tackles (Won),Tackles Won (%),Recoveries,Clearances,Blocks,Interceptions,CBI,Shots Conc. Set Pieces.1,Wins,Saves,Yellow Cards,Second Yellows,Red Cards,Offsides,Errors (lead to Goal),Errors (lead to Shot),Own Goals,Names,Position,Team,Points_y
Arrizabalaga (G)CHE,6,540,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,3.64,0,4.5,2.33,0.0,13.67,15.67,0.0,0.0,16.43,33.67,25.83,77,6.5,1.33,20,1.67,0.33,20,0.0,0.0,41.33,0.0,1.67,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,1.5,,6.48,8.17,5.17,3.0,1.5,1.5,1.67,0.0,0.0,0,7.0,0.17,0.0,0.17,0.33,1.5,0.0,1.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Arrizabalaga ,G,3,3.33
Guaita (G)CRY,6,540,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,3.47,0,4.6,3.67,0.33,13.67,17.67,0.0,0.0,22.67,28.5,13.0,46,20.17,5.67,28,6.33,1.5,24,0.0,0.0,36.33,0.0,6.33,0.0,0.33,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,1.17,,7.55,12.83,7.67,3.5,1.83,1.33,1.5,0.0,0.0,0,8.5,1.0,0.0,0.0,1.0,1.33,0.0,2.67,0.17,0.0,0.0,0.0,0.0,0.0,0.0,Guaita ,G,12,2.0
Pickford (G)EVE,6,540,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,3.52,0,4.8,1.83,0.0,14.67,14.67,0.0,0.0,20.33,30.33,19.83,65,14.33,5.33,37,6.5,2.33,36,0.0,0.0,40.33,0.0,6.5,0.0,0.33,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.17,,8.54,9.67,6.33,4.33,1.5,0.5,2.0,0.0,0.0,0,10.33,1.0,0.0,0.0,1.0,0.5,0.0,2.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pickford ,G,10,3.67
Schmeichel (G)LEI,6,540,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0,0.17,0.0,0.0,0.0,0.0,0,0.0,0.0,0.07,0.2,4.36,5,5,3.17,0.0,14.67,16.67,0.0,1.67,22.67,29.0,21.0,72,8.33,2.17,26,4.0,0.83,21,0.0,0.0,38.0,0.0,4.0,0.0,0.33,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,1.0,,7.81,9.5,5.83,3.5,1.0,0.0,1.83,0.0,0.0,0,8.17,0.17,0.0,0.17,0.33,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Schmeichel ,G,7,6.0
Ederson (G)MCI,6,540,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,3.26,0,6.2,3.5,0.0,13.67,17.67,0.0,0.0,23.93,20.0,17.83,89,3.0,1.33,44,1.33,0.17,13,0.0,0.0,31.33,0.0,1.33,0.0,0.17,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,1.17,,9.18,7.83,6.17,4.33,1.83,0.83,2.5,0.17,0.17,100,8.5,0.5,0.0,0.0,0.5,0.83,0.0,2.83,0.33,0.0,0.0,0.0,0.0,0.0,0.0,Ederson ,G,1,5.33
de Gea (G)MUN,6,540,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,3.73,0,5,3.33,0.5,12.67,14.67,0.0,0.0,18.17,18.17,14.5,80,4.0,1.0,25,1.5,0.17,11,0.0,0.0,26.0,0.0,1.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,1.17,,6.92,9.0,4.5,3.5,0.67,0.67,1.67,0.0,0.0,0,6.67,0.17,0.0,0.0,0.17,0.67,0.0,2.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,de Gea ,G,4,2.67
Dubravka (G)NEW,6,540,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,3.39,0,4.4,4.17,0.17,12.67,18.67,0.0,0.0,18.0,22.5,9.67,43,17.17,5.67,33,2.83,1.0,35,0.0,0.0,30.33,0.0,2.83,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.5,,8.92,15.33,9.83,4.17,3.17,0.33,2.0,0.0,0.0,0,6.33,0.83,0.0,0.17,1.0,0.33,0.0,2.67,0.0,0.0,0.0,0.0,0.17,0.0,0.0,Dubravka ,G,11,3.0
Gunn (G)NOR,6,540,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,3.34,0,4,4.0,0.5,14.17,18.17,0.0,0.0,21.93,23.0,10.5,46,13.83,2.67,19,4.0,0.67,17,0.0,0.0,30.17,0.0,4.0,0.0,0.17,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,1.67,,10.05,13.0,8.5,4.83,1.33,0.5,2.5,0.0,0.0,0,6.17,0.33,0.0,0.0,0.33,0.5,0.0,3.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gunn ,G,20,1.0
Foster (G)WAT,6,540,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.17,0.0,0.0,0.0,0.0,0,0.0,0.0,0.01,0.02,3.4,0,4.2,3.17,0.83,16.0,18.0,0.0,1.67,24.8,25.17,11.5,46,17.0,4.67,27,4.0,0.83,21,0.0,0.0,36.0,0.0,4.0,0.0,0.5,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,2.67,,13.1,13.17,9.33,5.83,2.17,0.5,3.33,0.17,0.0,0,11.0,0.83,0.0,0.0,0.83,0.5,0.0,3.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Foster ,G,17,5.0
Patrício (G)WOL,6,540,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,3.26,0,5,3.83,0.33,13.83,17.83,0.0,0.0,23.13,19.5,11.5,59,9.0,2.83,31,0.5,0.0,0,0.0,0.0,28.0,0.0,0.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,1.67,,9.58,14.67,9.67,4.5,2.67,1.5,2.17,0.0,0.0,0,7.67,0.67,0.0,0.0,0.67,1.5,0.0,3.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,Patrício ,G,8,2.67
Henderson (G)MUN,6,540,0.17,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.01,0.01,0.01,0.06,3.34,1,4.7,3.67,0.0,13.33,17.33,3.0,0.0,20.53,25.83,8.5,33,21.17,5.17,24,9.83,2.0,20,0.0,0.0,34.17,0.17,9.83,0.0,0.83,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,1.0,,9.59,12.33,7.17,3.83,2.0,0.83,2.83,0.0,0.0,0,8.17,0.67,0.0,0.0,0.67,0.83,0.0,2.83,0.17,0.0,0.0,0.0,0.17,0.0,0.0,Henderson ,G,4,5.0
Ramsdale (G)ARS,6,540,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,10,0.17,0.0,0.17,0.0,0.0,0,0.0,0.0,0.07,0.2,3.37,5,5.1,3.17,0.5,16.0,17.5,0.0,1.67,27.07,25.83,13.5,52,15.5,5.0,32,5.33,2.67,50,0.0,0.0,35.83,0.0,5.33,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.83,,11.35,16.83,10.5,5.0,2.0,0.17,2.5,0.17,0.17,100,8.5,0.67,0.0,0.0,0.67,0.17,0.0,3.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ramsdale ,G,6,7.67
Krul (G)NOR,4,360,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,3.12,0,4.5,2.25,0.0,19.5,19.5,0.0,0.0,38.7,32.0,17.25,54,12.5,1.25,10,3.5,0.25,7,0.0,0.0,47.25,0.0,3.5,0.0,0.5,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25,,9.59,19.75,13.0,7.5,4.5,1.0,3.0,0.0,0.0,0,9.75,1.75,0.0,0.0,1.75,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Krul ,G,20,8.0
Gazzaniga (G)TOT,2 (1),172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,3.63,0,4.3,2.09,0.0,19.36,19.36,0.0,0.0,32.02,28.26,23.55,83,4.19,0.52,12,1.05,0.0,0,0.0,0.0,38.2,0.0,1.05,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.09,,3.39,17.27,10.47,6.8,1.05,0.52,1.57,0.0,0.0,0,7.85,0.52,0.0,0.0,0.52,0.52,0.0,4.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gazzaniga ,G,5,4.0
Roberto (G)WHU,2 (1),146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2.37,0,4.5,1.85,0.0,12.95,12.95,0.0,0.0,16.89,28.36,10.48,37,20.34,4.93,24,7.4,1.23,17,0.0,0.0,32.05,0.0,7.4,0.0,0.62,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.85,,4.22,12.33,9.86,5.55,2.47,1.85,4.32,0.0,0.0,0,8.63,0.0,0.0,0.0,0.0,1.85,0.0,2.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Roberto ,G,9,3.33
Name,App.,Minutes,Shots,Shots on Target,Shots in Box,Shots Outside Box,Headed Attempts,Big Chance,Big Chance Created,Goals,Goals inside Box,Goals outside Box,Headed Goal,Goal Involvement,Key Pass,Big Chance Created.1,Assists,Crosses (Tot.),Crosses (Succ.),Crosses Succ. %,Exp. Goals (xG),Non Penalty xG (NPxG),Exp. Assists (xA),Exp. Att. Points (xATT),Exp. Points (xPts),Exp. Involvement (xGI),Cost (£M),Points_x,Bonus Points,Baseline BPS,BPS,Threat,Creativity,Influence,Total Passes,Accurate Passes,Pass Completion (%),Opp. Half Passes,Opp. Half Accurate,Opp. Half Pass %,Final 3rd Passes,Final 3rd Accurate,Final 3rd Pass %,Throughballs (Tot.),Throughballs (Succ.),Touches (All),Touches (Box),Entries (Box),Fouls Won (Final 3rd),Penalty Box Entries,Fouls Won (Box),Fouls Made,Corners Taken,Set Piece Into Box,Freekicks (Indirect),Freekicks Taken,Freekicks (Accurate),Freekicks (Direct),Freekick Scored,Penalties Taken,Penalties Scored,Penalties Missed,Clean Sheets,Goals Conceded,Exp. Clean Sheets,Expected Goals Conceded,Shots Conceded,Shots In Box Conceded,Shots on Target Conceded,Headed Shots Conceded,Shots Conc. Set Pieces,Big Chances Conceded,Tackles (Tot.),Tackles (Won),Tackles Won (%),Recoveries,Clearances,Blocks,Interceptions,CBI,Shots Conc. Set Pieces.1,Wins,Saves,Yellow Cards,Second Yellows,Red Cards,Offsides,Errors (lead to Goal),Errors (lead to Shot),Own Goals,Names,Position,Team,Points_y
Ramsdale (G)ARS,6,540,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,11,0.17,0.0,0.17,0.0,0.0,0,0.0,0.0,0.07,0.2,3.97,5,5.1,4.0,0.5,15.5,19.0,0.0,1.67,25.2,25.0,14.0,56,12.33,3.17,26,3.0,0.83,28,0.0,0.0,35.17,0.0,3.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,1.33,,8.96,15.5,8.67,4.33,1.83,0.0,1.67,0.17,0.17,100,8.0,0.67,0.0,0.0,0.67,0.0,0.0,3.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ramsdale ,G,6,7.0
Ryan (G)BHA,6,540,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,3.92,0,4.5,4.33,0.67,20.17,24.17,0.0,0.0,30.83,35.33,28.67,81,6.33,2.17,34,0.67,0.0,0,0.0,0.0,49.83,0.0,0.67,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,1.5,,11.39,14.83,9.5,5.33,0.83,0.17,2.83,0.0,0.0,0,10.67,0.67,0.0,0.0,0.67,0.17,0.0,3.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ryan ,G,13,5.67
Heaton (G)MUN,6,540,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,3.45,0,3.9,3.0,0.0,13.5,15.5,0.0,0.0,19.57,23.83,12.33,52,13.67,3.33,24,5.17,1.17,23,0.0,0.0,33.0,0.0,5.17,0.0,0.67,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,1.33,,9.21,17.83,11.33,4.17,2.5,0.83,1.67,0.17,0.0,0,6.5,0.5,0.0,0.0,0.5,0.83,0.0,2.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Heaton ,G,4,2.0
Pope (G)BUR,6,540,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,3.52,0,5.3,3.33,0.17,14.17,18.17,0.0,0.0,17.6,24.33,9.83,40,19.83,6.17,31,7.67,2.33,30,0.0,0.0,32.83,0.0,7.67,0.0,0.67,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,1.33,,7.29,14.33,8.0,3.67,2.33,0.33,1.5,0.17,0.17,100,7.5,0.83,0.0,0.17,1.0,0.33,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pope ,G,15,4.0
Arrizabalaga (G)CHE,6,540,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,3.78,0,4.5,3.0,0.0,12.67,16.67,0.0,0.0,12.9,32.17,25.33,79,5.83,1.17,20,1.5,0.17,11,0.0,0.0,39.5,0.0,1.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,1.17,,5.67,8.0,4.83,2.17,1.67,1.17,1.67,0.0,0.0,0,7.17,0.0,0.0,0.17,0.17,1.17,0.0,1.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Arrizabalaga ,G,3,3.33
Pickford (G)EVE,6,540,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,3.87,0,4.8,3.0,0.17,15.5,17.5,0.0,0.0,24.37,30.83,19.83,64,15.67,6.17,39,7.5,3.0,40,0.0,0.0,40.67,0.0,7.5,0.0,0.33,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,1.83,,8.03,9.83,6.67,4.5,1.83,0.5,1.67,0.0,0.0,0,9.83,1.0,0.0,0.0,1.0,0.5,0.0,2.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pickford ,G,10,1.67
Schmeichel (G)LEI,6,540,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0,0.17,0.0,0.0,0.0,0.0,0,0.0,0.0,0.07,0.2,4.28,5,5,3.33,0.0,15.0,17.0,0.0,1.67,23.7,27.17,19.67,72,8.0,2.33,29,3.33,0.83,25,0.0,0.0,37.33,0.0,3.33,0.0,0.33,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,1.0,,8.73,10.5,6.5,3.83,1.0,0.5,2.17,0.0,0.0,0,8.83,0.17,0.0,0.17,0.33,0.5,0.0,2.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Schmeichel ,G,7,7.0
Ederson (G)MCI,6,540,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,3.42,0,6.2,4.0,0.0,12.67,18.67,0.0,0.0,19.77,21.67,19.0,88,3.5,1.5,43,1.83,0.5,27,0.0,0.0,30.5,0.0,1.83,0.0,0.17,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,,7.81,7.33,5.67,3.5,2.0,0.67,2.17,0.17,0.17,100,7.17,0.5,0.0,0.0,0.5,0.67,0.0,2.17,0.17,0.0,0.0,0.0,0.0,0.0,0.0,Ederson ,G,1,5.0
de Gea (G)MUN,6,540,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,3.88,0,5,3.67,0.5,13.83,15.83,0.0,0.0,20.03,20.33,14.0,69,6.5,1.17,18,2.17,0.17,8,0.0,0.0,29.0,0.0,2.17,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,1.0,,7.06,9.83,4.67,3.67,0.83,0.67,1.67,0.0,0.0,0,8.0,0.17,0.0,0.0,0.17,0.67,0.0,2.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,de Gea ,G,4,2.33
Dubravka (G)NEW,6,540,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,3.4,0,4.4,3.83,0.17,14.0,18.0,0.0,0.0,24.03,23.17,10.83,47,17.17,6.5,38,2.67,1.0,37,0.0,0.0,31.67,0.0,2.67,0.0,0.17,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,1.67,,10.71,15.17,11.0,5.17,3.67,0.5,2.5,0.0,0.0,0,6.5,0.83,0.0,0.0,0.83,0.5,0.0,3.33,0.0,0.0,0.0,0.0,0.17,0.0,0.0,Dubravka ,G,11,2.33
Gunn (G)NOR,6,540,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,3.24,0,4,3.17,0.5,13.33,15.33,0.0,0.0,18.5,23.0,9.83,43,13.67,2.5,18,4.33,0.67,15,0.0,0.0,29.5,0.0,4.33,0.0,0.17,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,1.83,,9.82,11.67,7.33,4.5,1.0,0.33,2.5,0.0,0.0,0,6.67,0.33,0.0,0.0,0.33,0.33,0.0,2.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gunn ,G,20,0.0
Foster (G)WAT,6,540,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,3.43,0,4.2,3.0,0.83,13.33,15.33,0.0,0.0,15.4,27.83,9.5,34,21.67,4.67,22,5.0,0.67,13,0.0,0.0,37.17,0.0,5.0,0.0,0.33,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,2.33,,10.4,12.5,8.33,4.5,1.5,0.5,2.67,0.0,0.0,0,10.33,1.17,0.0,0.0,1.17,0.5,0.0,2.33,0.0,0.0,0.0,0.0,0.17,0.0,0.0,Foster ,G,17,7.33
Patrício (G)WOL,6,540,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,3.29,0,5,3.83,0.33,13.83,17.83,0.0,0.0,24.5,20.0,12.17,61,8.5,2.5,29,0.67,0.0,0,0.0,0.0,27.67,0.0,0.67,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,1.67,,9.46,14.83,10.33,4.67,2.5,1.83,2.0,0.0,0.0,0,6.5,0.5,0.0,0.0,0.5,1.83,0.0,3.17,0.0,0.0,0.0,0.0,0.17,0.0,0.0,Patrício ,G,8,2.67
Henderson (G)MUN,6,540,0.17,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.01,0.01,0.01,0.06,3.31,1,4.7,4.5,0.0,14.0,20.0,3.0,0.0,23.13,25.83,9.5,37,21.5,6.17,29,10.33,2.83,27,0.0,0.0,34.5,0.17,10.33,0.0,0.67,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.67,,9.71,12.17,7.17,4.0,2.0,0.83,2.83,0.0,0.0,0,9.0,0.67,0.0,0.0,0.67,0.83,0.0,3.33,0.33,0.0,0.0,0.0,0.17,0.0,0.0,Henderson ,G,4,4.0
Leno (G)ARS,6,540,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,3.47,0,4.5,3.0,0.0,16.83,18.83,0.0,0.0,25.87,26.67,17.0,64,10.0,1.5,15,2.83,0.5,18,0.0,0.0,38.83,0.0,2.83,0.0,0.17,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,1.33,,10.55,15.33,7.33,6.0,1.17,0.5,2.0,0.0,0.0,0,8.17,0.5,0.0,0.0,0.5,0.5,0.0,4.67,0.33,0.0,0.0,0.0,0.17,0.0,0.0,Leno ,G,6,2.33
Guaita (G)CRY,5,450,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,3.96,0,4.6,4.2,0.4,14.4,19.2,0.0,0.0,24.4,26.4,12.8,48,16.8,4.4,26,5.4,1.4,26,0.0,0.0,35.4,0.0,5.4,0.0,0.4,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.2,,5.55,11.0,6.4,3.6,1.4,1.0,1.2,0.0,0.0,0,8.4,1.2,0.0,0.0,1.2,1.0,0.0,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Guaita ,G,12,2.0
Krul (G)NOR,4,360,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,3.28,0,4.5,3.25,0.0,17.5,20.5,0.0,0.0,35.85,34.75,19.0,55,16.25,3.5,22,5.0,0.75,15,0.0,0.0,48.25,0.0,5.0,0.0,0.25,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,1.5,,8.27,16.75,11.25,6.0,4.25,1.0,2.75,0.0,0.0,0,9.25,1.5,0.0,0.0,1.5,1.0,0.0,4.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Krul ,G,20,6.33
Gazzaniga (G)TOT,3 (1),262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,3.74,0,4.3,2.06,0.0,15.8,15.8,0.0,0.0,23.5,25.42,20.95,82,3.44,0.69,20,1.37,0.34,25,0.0,0.0,32.63,0.0,1.37,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.72,,4.1,13.74,8.24,5.15,0.69,0.34,1.37,0.0,0.0,0,6.53,0.34,0.0,0.0,0.34,0.34,0.0,3.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gazzaniga ,G,5,4.33
Roberto (G)WHU,3 (1),236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,3.29,0,4.5,3.05,0.38,18.69,18.69,0.0,0.0,31.04,29.36,10.68,36,22.12,6.1,28,7.63,1.91,25,0.0,0.0,37.75,0.0,7.63,0.0,0.38,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.91,,6.94,14.87,10.68,7.25,2.29,1.91,3.81,0.0,0.0,0,9.92,0.0,0.0,0.0,0.0,1.91,0.0,4.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Roberto ,G,9,2.33
