Name,App.,Minutes,Shots,Shots on Target,Shots in Box,Shots Outside Box,Headed Attempts,Big Chance,Big Chance Created,Goals,Goals inside Box,Goals outside Box,Headed Goal,Goal Involvement,Key Pass,Big Chance Created.1,Assists,Crosses (Tot.),Crosses (Succ.),Crosses Succ. %,Exp. Goals (xG),Non Penalty xG (NPxG),Exp. Assists (xA),Exp. Att. Points (xATT),Exp. Points (xPts),Exp. Involvement (xGI),Cost (£M),Points_x,Bonus Points,Baseline BPS,BPS,Threat,Creativity,Influence,Total Passes,Accurate Passes,Pass Completion (%),Opp. Half Passes,Opp. Half Accurate,Opp. Half Pass %,Final 3rd Passes,Final 3rd Accurate,Final 3rd Pass %,Throughballs (Tot.),Throughballs (Succ.),Touches (All),Touches (Box),Entries (Box),Fouls Won (Final 3rd),Penalty Box Entries,Fouls Won (Box),Fouls Made,Corners Taken,Set Piece Into Box,Freekicks (Indirect),Freekicks Taken,Freekicks (Accurate),Freekicks (Direct),Freekick Scored,Penalties Taken,Penalties Scored,Penalties Missed,Clean Sheets,Goals Conceded,Exp. Clean Sheets,Expected Goals Conceded,Shots Conceded,Shots In Box Conceded,Shots on Target Conceded,Headed Shots Conceded,Shots Conc. Set Pieces,Big Chances Conceded,Tackles (Tot.),Tackles (Won),Tackles Won (%),Recoveries,Clearances,Blocks,Interceptions,CBI,Shots Conc. Set Pieces.1,Wins,Saves,Yellow Cards,Second Yellows,Red Cards,Offsides,Errors (lead to Goal),Errors (lead to Shot),Own Goals,Names,Position,Team,Points_y
Rico (G)FUL,5,450,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,3.37,0,4.4,3.0,0.4,15.6,18.0,0.0,0.06,26.04,30.2,16.4,54,18.2,7.8,43,3.4,1.4,41,0.0,0.0,38.8,0.0,3.4,0.0,0.2,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,2.0,,10.08,13.0,9.6,5.2,2.8,1.2,3.4,0.0,0.0,0,9.8,0.6,0.0,0.0,0.6,1.2,0.0,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rico ,G,20,2.0
Lössl (G)BRE,5,450,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,3.54,0,4.5,4.8,0.6,16.2,21.6,0.0,0.0,30.96,38.0,24.2,64,17.2,7.0,41,6.0,1.8,30,0.0,0.0,46.6,0.0,6.0,0.0,0.8,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.4,,8.45,11.0,8.0,4.4,2.8,1.0,2.8,0.0,0.0,0,10.0,1.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lössl ,G,16,2.5
McCarthy (G)SOU,4,360,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2.96,0,4.3,2.25,0.0,13.5,13.5,0.0,0.0,19.15,23.5,9.75,41,15.0,3.25,22,3.25,0.75,23,0.0,0.0,30.5,0.0,3.25,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,,7.15,14.75,8.0,4.25,2.75,1.25,3.0,0.0,0.0,0,6.75,1.25,0.0,0.0,1.25,1.25,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,McCarthy ,G,14,2.5
Guaita (G)CRY,4,315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,3.89,0,4.6,3.71,0.0,12.86,16.29,0.0,0.0,11.43,27.71,9.71,35,20.29,5.43,27,5.71,0.29,5,0.0,0.0,36.29,0.0,5.71,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.57,,4.61,14.29,6.86,3.14,2.29,2.0,2.29,0.0,0.0,0,10.0,1.14,0.0,0.0,1.14,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Guaita ,G,12,4.0
Boruc (G)BOU,2,180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,4.34,0,4.2,8.0,1.0,17.5,29.5,0.0,0.0,26.7,26.0,14.0,54,13.5,5.5,41,5.0,2.0,40,0.0,0.0,39.0,0.0,5.0,0.0,0.5,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,2.43,10.0,5.5,4.0,1.5,0.0,1.5,0.0,0.0,0,12.5,0.5,0.0,0.0,0.5,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Boruc ,G,18,2.0
Ryan (G)BHA,1,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2.15,0,4.5,1.0,0.0,14.0,14.0,0.0,0.0,18.8,22.0,14.0,64,18.0,10.0,56,9.0,5.0,56,0.0,0.0,28.0,0.0,9.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,,3.4,24.0,16.0,8.0,4.0,0.0,6.0,0.0,0.0,0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ryan ,G,13,3.0
Gunn (G)NOR,1,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,5.08,0,4,11.0,3.0,22.0,34.0,0.0,0.0,45.8,24.0,9.0,38,23.0,9.0,39,7.0,1.0,14,0.0,0.0,36.0,0.0,7.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,1.26,17.0,10.0,6.0,2.0,1.0,0.0,0.0,0.0,0,10.0,3.0,0.0,0.0,3.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gunn ,G,20,2.0
Name,App.,Minutes,Shots,Shots on Target,Shots in Box,Shots Outside Box,Headed Attempts,Big Chance,Big Chance Created,Goals,Goals inside Box,Goals outside Box,Headed Goal,Goal Involvement,Key Pass,Big Chance Created.1,Assists,Crosses (Tot.),Crosses (Succ.),Crosses Succ. %,Exp. Goals (xG),Non Penalty xG (NPxG),Exp. Assists (xA),Exp. Att. Points (xATT),Exp. Points (xPts),Exp. Involvement (xGI),Cost (£M),Points_x,Bonus Points,Baseline BPS,BPS,Threat,Creativity,Influence,Total Passes,Accurate Passes,Pass Completion (%),Opp. Half Passes,Opp. Half Accurate,Opp. Half Pass %,Final 3rd Passes,Final 3rd Accurate,Final 3rd Pass %,Throughballs (Tot.),Throughballs (Succ.),Touches (All),Touches (Box),Entries (Box),Fouls Won (Final 3rd),Penalty Box Entries,Fouls Won (Box),Fouls Made,Corners Taken,Set Piece Into Box,Freekicks (Indirect),Freekicks Taken,Freekicks (Accurate),Freekicks (Direct),Freekick Scored,Penalties Taken,Penalties Scored,Penalties Missed,Clean Sheets,Goals Conceded,Exp. Clean Sheets,Expected Goals Conceded,Shots Conceded,Shots In Box Conceded,Shots on Target Conceded,Headed Shots Conceded,Shots Conc. Set Pieces,Big Chances Conceded,Tackles (Tot.),Tackles (Won),Tackles Won (%),Recoveries,Clearances,Blocks,Interceptions,CBI,Shots Conc. Set Pieces.1,Wins,Saves,Yellow Cards,Second Yellows,Red Cards,Offsides,Errors (lead to Goal),Errors (lead to Shot),Own Goals,Names,Position,Team,Points_y
Pickford (G)EVE,6,540,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,3.45,0,4.8,4.0,0.5,14.17,18.17,0.0,0.0,23.97,30.67,16.67,54,19.17,6.5,34,8.33,2.83,34,0.0,0.0,39.67,0.0,8.33,0.0,0.67,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,1.33,,9.19,11.33,8.17,4.17,2.83,0.5,2.17,0.0,0.0,0,8.67,0.5,0.0,0.0,0.5,0.5,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pickford ,G,10,4.0
Ederson (G)MCI,6,540,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.17,0.0,0.0,0.0,0.0,0,0,0.0,0.01,0.02,4.28,0,6.2,3.83,0.0,12.17,18.17,0.0,1.67,12.87,26.83,22.67,84,4.67,1.83,39,1.83,0.67,37,0.0,0.0,34.67,0.0,1.83,0.0,0.17,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.67,,4.18,5.0,3.17,2.0,1.0,0.33,0.83,0.17,0.17,100,8.0,0.5,0.0,0.0,0.5,0.33,0.0,1.17,0.17,0.0,0.0,0.0,0.0,0.0,0.0,Ederson ,G,1,6.5
Patrício (G)WOL,5,450,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,3.84,0,5,3.0,0.0,14.0,16.4,0.0,0.0,23.08,22.6,10.4,46,9.4,3.0,32,0.2,0.0,0,0.0,0.0,29.8,0.0,0.2,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.8,,7.6,14.8,8.4,4.6,1.0,1.2,1.4,0.2,0.0,0,5.8,0.8,0.0,0.0,0.8,1.2,0.0,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Patrício ,G,8,2.0
Lössl (G)BRE,5,450,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,3.15,0,4.5,2.6,0.0,15.6,18.0,0.0,0.0,21.68,36.4,22.8,63,17.8,8.0,45,5.6,1.8,32,0.0,0.0,44.2,0.0,5.6,0.0,0.4,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,2.2,,9.58,12.8,8.8,4.8,2.0,0.8,3.2,0.0,0.0,0,10.8,1.0,0.0,0.0,1.0,0.8,0.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lössl ,G,16,5.5
Schmeichel (G)LEI,5,450,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,3.36,0,5,2.6,0.0,14.0,16.4,0.0,0.0,21.84,24.8,12.4,50,14.4,4.4,31,3.8,0.6,16,0.0,0.0,31.8,0.0,3.8,0.0,0.2,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.6,,7.18,11.4,9.0,4.2,2.8,0.4,1.8,0.2,0.2,100,8.2,0.4,0.0,0.2,0.6,0.4,0.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Schmeichel ,G,7,0.67
Alisson (G)LIV,5,450,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,3.99,0,6.1,2.4,0.0,11.2,13.6,0.0,0.02,12.76,27.8,22.2,80,4.6,1.2,26,1.6,0.6,37,0.0,0.0,34.8,0.0,1.6,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.4,,3.9,8.6,6.2,2.2,1.4,2.2,1.0,0.0,0.0,0,8.8,0.2,0.0,0.0,0.2,2.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Alisson ,G,2,7.67
de Gea (G)MUN,5,450,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,4.32,0,5,6.6,1.2,19.0,26.2,0.0,0.0,33.88,23.6,15.4,65,11.4,4.6,40,2.8,0.6,21,0.0,0.0,35.0,0.0,2.8,0.0,0.2,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,,6.78,13.0,7.8,5.4,2.2,1.2,1.2,0.0,0.0,0,9.4,1.2,0.0,0.0,1.2,1.2,0.0,4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,de Gea ,G,4,4.67
Dubravka (G)NEW,5,450,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,3.08,0,4.4,2.8,0.0,13.0,15.4,0.0,0.0,19.96,28.8,14.6,51,17.8,5.8,33,1.8,0.6,33,0.0,0.0,39.6,0.0,1.8,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.2,,8.81,13.6,9.6,4.4,2.0,1.6,2.8,0.2,0.0,0,9.8,1.2,0.0,0.0,1.2,1.6,0.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Dubravka ,G,11,5.33
Lloris (G)TOT,5,450,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,4.77,0,5.5,4.4,0.0,17.8,22.6,0.0,0.0,27.88,31.2,27.0,87,4.4,2.0,45,0.8,0.6,75,0.0,0.0,41.6,0.0,0.8,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.6,,4.15,9.4,5.6,3.6,1.2,0.2,0.4,0.0,0.0,0,7.8,1.2,0.0,0.0,1.2,0.2,0.0,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lloris ,G,5,4.67
Foster (G)WAT,5,450,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.2,0.0,0.0,0.0,0.0,0,0,0.0,0.01,0.02,3.91,1,4.2,5.2,0.4,20.6,25.4,0.0,2.0,35.04,34.0,13.0,38,29.4,9.4,32,9.4,2.6,28,0.0,0.0,45.2,0.0,9.4,0.0,0.6,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.2,,10.57,18.0,11.8,5.6,4.0,2.0,3.4,0.0,0.0,0,11.4,1.0,0.0,0.2,1.2,2.0,0.0,5.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Foster ,G,17,4.67
Fabianski (G)WHU,5,450,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,4.22,0,5,3.8,0.4,18.2,20.6,0.0,0.0,30.28,32.4,15.4,48,24.6,9.2,37,3.0,1.0,33,0.0,0.0,43.2,0.0,3.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.6,,7.11,13.0,7.8,5.4,2.2,1.4,1.4,0.0,0.0,0,11.0,0.2,0.0,0.0,0.2,1.4,0.0,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fabianski ,G,9,3.0
Leno (G)ARS,5,450,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,3.93,0,4.5,3.6,0.2,16.6,19.0,0.0,0.0,27.2,33.8,22.6,67,11.8,2.4,20,3.2,0.6,19,0.0,0.0,45.8,0.0,3.2,0.0,0.2,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.2,,7.16,14.2,8.0,4.4,2.4,0.6,1.8,0.0,0.0,0,12.0,1.0,0.0,0.0,1.0,0.6,0.0,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leno ,G,6,4.33
Heaton (G)MUN,5,450,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,3.54,0,3.9,3.4,0.2,15.0,17.4,0.0,0.0,23.52,31.4,13.6,43,25.0,8.8,35,9.0,2.4,27,0.0,0.0,39.0,0.0,9.0,0.0,0.4,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.0,,7.24,13.6,8.4,4.6,2.2,0.4,1.6,0.0,0.0,0,8.2,0.4,0.0,0.0,0.4,0.4,0.0,3.6,0.2,0.0,0.0,0.0,0.0,0.0,0.0,Heaton ,G,4,2.33
Etheridge (G)CAR,5,450,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.2,0.0,0.0,0.0,0.0,0,0,0.0,0.01,0.02,3.54,1,4.6,4.0,0.6,13.8,18.6,0.0,2.0,21.08,31.4,12.4,39,28.0,10.8,39,8.8,2.4,27,0.0,0.0,39.2,0.0,8.8,0.0,0.4,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.6,,6.86,13.4,9.0,3.6,2.0,0.4,1.6,0.2,0.2,100,8.0,1.0,0.0,0.2,1.2,0.4,0.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Etheridge ,G,20,2.0
Arrizabalaga (G)CHE,5,450,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,4.15,0,4.5,3.6,0.2,15.6,20.4,0.0,0.0,17.92,28.2,25.6,91,0.8,0.2,25,0.0,0.0,0,0.0,0.0,36.6,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.4,,5.7,9.0,6.2,3.6,2.4,0.8,1.6,0.0,0.0,0,6.4,0.8,0.0,0.0,0.8,0.8,0.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Arrizabalaga ,G,3,0.0
Rico (G)FUL,5,450,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,3.02,0,4.4,1.6,0.0,14.8,14.8,0.0,0.0,25.44,30.2,17.4,58,16.4,7.0,43,2.6,0.8,31,0.0,0.0,38.0,0.0,2.6,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,,11.35,14.6,11.2,5.4,2.8,1.0,3.8,0.0,0.0,0,8.4,0.8,0.0,0.0,0.8,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rico ,G,20,1.67
Guaita (G)CRY,4,315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,4.03,0,4.6,4.57,0.0,10.57,17.43,0.0,0.0,6.57,26.29,8.0,30,19.71,4.29,22,5.14,0.29,6,0.0,0.0,32.29,0.0,5.14,0.0,0.57,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57,0.29,,3.95,13.14,6.86,2.0,2.86,1.71,2.29,0.0,0.0,0,8.0,0.86,0.0,0.0,0.86,1.71,0.0,1.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Guaita ,G,12,2.33
McCarthy (G)SOU,4,360,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,3.12,0,4.3,2.75,0.25,15.0,15.0,0.0,0.0,21.15,26.5,9.5,36,17.75,3.0,17,3.75,0.5,13,0.0,0.0,35.0,0.0,3.75,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,6.41,15.0,8.5,4.25,3.5,1.0,2.0,0.0,0.0,0,9.75,1.25,0.0,0.0,1.25,1.0,0.0,2.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,McCarthy ,G,14,1.0
Boruc (G)BOU,3,270,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,3.86,0,4.2,6.0,0.67,16.0,24.0,0.0,0.0,26.73,22.67,14.33,63,11.0,5.33,48,4.0,1.67,42,0.0,0.0,34.0,0.0,4.0,0.0,0.33,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.67,,4.63,10.67,6.67,4.33,1.0,0.33,2.0,0.0,0.0,0,10.0,0.67,0.0,0.0,0.67,0.33,0.0,3.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Boruc ,G,18,1.33
Ryan (G)BHA,2,180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,4.09,0,4.5,3.5,0.0,11.5,17.5,0.0,0.0,11.4,21.5,12.0,56,15.5,8.0,52,6.0,3.0,50,0.0,0.0,27.0,0.0,6.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2.0,,3.47,14.5,10.0,4.0,3.0,0.0,3.0,0.0,0.0,0,7.5,0.5,0.0,0.0,0.5,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ryan ,G,13,0.5
Gunn (G)NOR,1,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,5.08,0,4,11.0,3.0,22.0,34.0,0.0,0.0,45.8,24.0,9.0,38,23.0,9.0,39,7.0,1.0,14,0.0,0.0,36.0,0.0,7.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,1.26,17.0,10.0,6.0,2.0,1.0,0.0,0.0,0.0,0,10.0,3.0,0.0,0.0,3.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gunn ,G,20,4.5
Name,App.,Minutes,Shots,Shots on Target,Shots in Box,Shots Outside Box,Headed Attempts,Big Chance,Big Chance Created,Goals,Goals inside Box,Goals outside Box,Headed Goal,Goal Involvement,Key Pass,Big Chance Created.1,Assists,Crosses (Tot.),Crosses (Succ.),Crosses Succ. %,Exp. Goals (xG),Non Penalty xG (NPxG),Exp. Assists (xA),Exp. Att. Points (xATT),Exp. Points (xPts),Exp. Involvement (xGI),Cost (£M),Points_x,Bonus Points,Baseline BPS,BPS,Threat,Creativity,Influence,Total Passes,Accurate Passes,Pass Completion (%),Opp. Half Passes,Opp. Half Accurate,Opp. Half Pass %,Final 3rd Passes,Final 3rd Accurate,Final 3rd Pass %,Throughballs (Tot.),Throughballs (Succ.),Touches (All),Touches (Box),Entries (Box),Fouls Won (Final 3rd),Penalty Box Entries,Fouls Won (Box),Fouls Made,Corners Taken,Set Piece Into Box,Freekicks (Indirect),Freekicks Taken,Freekicks (Accurate),Freekicks (Direct),Freekick Scored,Penalties Taken,Penalties Scored,Penalties Missed,Clean Sheets,Goals Conceded,Exp. Clean Sheets,Expected Goals Conceded,Shots Conceded,Shots In Box Conceded,Shots on Target Conceded,Headed Shots Conceded,Shots Conc. Set Pieces,Big Chances Conceded,Tackles (Tot.),Tackles (Won),Tackles Won (%),Recoveries,Clearances,Blocks,Interceptions,CBI,Shots Conc. Set Pieces.1,Wins,Saves,Yellow Cards,Second Yellows,Red Cards,Offsides,Errors (lead to Goal),Errors (lead to Shot),Own Goals,Names,Position,Team,Points_y
Pickford (G)EVE,6,540,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,3.22,0,4.8,3.83,0.5,13.0,17.0,0.0,0.0,23.9,31.33,17.17,55,19.67,6.67,34,8.83,2.83,32,0.0,0.0,38.83,0.0,8.83,0.0,0.67,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,1.33,,9.32,11.17,8.33,3.83,2.67,0.67,2.33,0.0,0.0,0,7.17,0.5,0.0,0.0,0.5,0.67,0.0,2.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pickford ,G,10,6.5
Ederson (G)MCI,6,540,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.17,0.0,0.0,0.0,0.0,0,0,0.0,0.01,0.02,4.56,0,6.2,4.67,0.0,13.0,21.0,0.0,1.67,12.93,26.67,23.0,86,4.0,1.5,38,1.67,0.33,20,0.0,0.0,34.83,0.0,1.67,0.0,0.17,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.5,,3.77,5.83,3.0,1.83,0.83,0.17,0.67,0.17,0.17,100,8.33,0.17,0.0,0.0,0.17,0.17,0.0,1.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ederson ,G,1,6.0
Patrício (G)WOL,5,450,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,4.22,0,5,3.2,0.0,13.6,16.0,0.0,0.0,23.84,23.4,11.2,48,9.6,3.0,31,0.2,0.0,0,0.0,0.0,30.0,0.0,0.2,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.6,,6.41,13.2,7.8,4.4,1.2,1.2,1.0,0.2,0.0,0,6.4,0.6,0.0,0.0,0.6,1.2,0.0,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Patrício ,G,8,2.0
Schmeichel (G)LEI,5,450,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,3.08,0,5,1.6,0.0,13.6,13.6,0.0,0.0,21.24,24.2,13.4,55,12.6,3.8,30,3.6,0.6,17,0.0,0.0,30.4,0.0,3.6,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,,7.96,10.4,7.2,4.8,2.4,0.0,2.2,0.2,0.2,100,7.2,0.2,0.0,0.2,0.4,0.0,0.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Schmeichel ,G,7,1.0
